year,BoroCode,BoroName,CT2020,BoroCT2020,NTAName,NTA2020,CDTA2020,GEOID,group,is_top_aff,count
2020,"1",Manhattan,"009800","1009800",East Midtown-Turtle Bay,MN0604,MN06,"36061009800",,,1
2020,"1",Manhattan,"011000","1011000",Upper East Side-Lenox Hill-Roosevelt Island,MN0801,MN08,"36061011000",,,2
2020,"1",Manhattan,"010602","1010602",Upper East Side-Lenox Hill-Roosevelt Island,MN0801,MN08,"36061010602",,,2
2020,"1",Manhattan,"023804","1023804",Upper East Side-Lenox Hill-Roosevelt Island,MN0801,MN08,"36061023804",,,1
2018,"2",Bronx,"026702","2026702",Kingsbridge Heights-Van Cortlandt Village,BX0801,BX08,"36005026702",,,7
2020,"3",Brooklyn,"024900","3024900",Bedford-Stuyvesant (West),BK0301,BK03,"36047024900",,,3
2020,"3",Brooklyn,"026700","3026700",Bedford-Stuyvesant (West),BK0301,BK03,"36047026700",,,2
2020,"3",Brooklyn,"026900","3026900",Bedford-Stuyvesant (West),BK0301,BK03,"36047026900",,,3
2020,"3",Brooklyn,"031100","3031100",Crown Heights (North),BK0802,BK08,"36047031100",,,2
2020,"3",Brooklyn,"031300","3031300",Crown Heights (North),BK0802,BK08,"36047031300",,,2
2020,"3",Brooklyn,"031500","3031500",Crown Heights (North),BK0802,BK08,"36047031500",,,2
2020,"3",Brooklyn,"031701","3031701",Crown Heights (North),BK0802,BK08,"36047031701",,,2
2020,"3",Brooklyn,"033900","3033900",Crown Heights (North),BK0802,BK08,"36047033900",,,2
2020,"3",Brooklyn,"034100","3034100",Crown Heights (North),BK0802,BK08,"36047034100",,,2
2020,"3",Brooklyn,"022900","3022900",Bedford-Stuyvesant (West),BK0301,BK03,"36047022900",,,1
2020,"3",Brooklyn,"022100","3022100",Crown Heights (North),BK0802,BK08,"36047022100",,,2
2020,"3",Brooklyn,"027100","3027100",Bedford-Stuyvesant (East),BK0302,BK03,"36047027100",,,3
2020,"3",Brooklyn,"024500","3024500",Bedford-Stuyvesant (West),BK0301,BK03,"36047024500",,,3
2020,"3",Brooklyn,"024700","3024700",Bedford-Stuyvesant (West),BK0301,BK03,"36047024700",,,3
2021,"3",Brooklyn,"004400","3004400",Bay Ridge,BK1001,BK10,"36047004400",,,3
2021,"3",Brooklyn,"004600","3004600",Bay Ridge,BK1001,BK10,"36047004600",,,4
2021,"3",Brooklyn,"006200","3006200",Bay Ridge,BK1001,BK10,"36047006200",,,3
2021,"3",Brooklyn,"006400","3006400",Bay Ridge,BK1001,BK10,"36047006400",,,3
2021,"3",Brooklyn,"014200","3014200",Bay Ridge,BK1001,BK10,"36047014200",,,2
2021,"3",Brooklyn,"013800","3013800",Bay Ridge,BK1001,BK10,"36047013800",,,3
2021,"3",Brooklyn,"013400","3013400",Bay Ridge,BK1001,BK10,"36047013400",,,5
2021,"3",Brooklyn,"013600","3013600",Bay Ridge,BK1001,BK10,"36047013600",,,4
2021,"1",Manhattan,"022600","1022600",Harlem (North),MN1002,MN10,"36061022600",,,1
2021,"1",Manhattan,"022800","1022800",Harlem (North),MN1002,MN10,"36061022800",,,1
2021,"1",Manhattan,"021200","1021200",Harlem (North),MN1002,MN10,"36061021200",,,1
2021,"1",Manhattan,"022700","1022700",Hamilton Heights-Sugar Hill,MN0903,MN09,"36061022700",,,1
2021,"1",Manhattan,"025900","1025900",Harlem (North),MN1002,MN10,"36061025900",,,1
2021,"1",Manhattan,"020000","1020000",Harlem (South),MN1001,MN10,"36061020000",,,3
2021,"1",Manhattan,"023000","1023000",Harlem (North),MN1002,MN10,"36061023000",Top OZs (by units),TRUE,1
2021,"1",Manhattan,"020800","1020800",Harlem (North),MN1002,MN10,"36061020800",,,2
2021,"1",Manhattan,"022000","1022000",Harlem (South),MN1001,MN10,"36061022000",,,3
2021,"1",Manhattan,"022200","1022200",Harlem (South),MN1001,MN10,"36061022200",,,3
2021,"1",Manhattan,"025700","1025700",Harlem (South),MN1001,MN10,"36061025700",,,2
2021,"1",Manhattan,"019701","1019701",Morningside Heights,MN0901,MN09,"36061019701",,,2
2021,"1",Manhattan,"021303","1021303",Manhattanville-West Harlem,MN0902,MN09,"36061021303",,,2
2021,"1",Manhattan,"021500","1021500",Harlem (North),MN1002,MN10,"36061021500",,,2
2021,"1",Manhattan,"021703","1021703",Manhattanville-West Harlem,MN0902,MN09,"36061021703",,,1
2021,"1",Manhattan,"022102","1022102",Harlem (North),MN1002,MN10,"36061022102",,,1
2021,"1",Manhattan,"022301","1022301",Manhattanville-West Harlem,MN0902,MN09,"36061022301",,,1
2021,"1",Manhattan,"022302","1022302",Manhattanville-West Harlem,MN0902,MN09,"36061022302",,,1
2021,"1",Manhattan,"020901","1020901",Morningside Heights,MN0901,MN09,"36061020901",,,2
2021,"1",Manhattan,"021900","1021900",Manhattanville-West Harlem,MN0902,MN09,"36061021900",,,1
2021,"1",Manhattan,"022500","1022500",Hamilton Heights-Sugar Hill,MN0903,MN09,"36061022500",,,1
2021,"1",Manhattan,"021100","1021100",Morningside Heights,MN0901,MN09,"36061021100",,,2
2021,"1",Manhattan,"022400","1022400",Harlem (North),MN1002,MN10,"36061022400",,,3
2020,"2",Bronx,"039000","2039000",Williamsbridge-Olinville,BX1201,BX12,"36005039000",,,1
2020,"2",Bronx,"039200","2039200",Williamsbridge-Olinville,BX1201,BX12,"36005039200",,,1
2021,"3",Brooklyn,"007800","3007800",Sunset Park (West),BK0702,BK07,"36047007800",,,4
2021,"3",Brooklyn,"008000","3008000",Sunset Park (West),BK0702,BK07,"36047008000",,,4
2021,"3",Brooklyn,"008200","3008200",Sunset Park (West),BK0702,BK07,"36047008200",,,2
2021,"3",Brooklyn,"008400","3008400",Sunset Park (West),BK0702,BK07,"36047008400",,,2
2021,"3",Brooklyn,"008800","3008800",Sunset Park (Central),BK0703,BK07,"36047008800",,,2
2021,"3",Brooklyn,"009001","3009001",Sunset Park (Central),BK0703,BK07,"36047009001",,,2
2021,"3",Brooklyn,"009002","3009002",Sunset Park (East)-Borough Park (West),BK1201,BK12,"36047009002",,,2
2021,"3",Brooklyn,"009202","3009202",Sunset Park (East)-Borough Park (West),BK1201,BK12,"36047009202",,,2
2021,"3",Brooklyn,"009401","3009401",Sunset Park (Central),BK0703,BK07,"36047009401",,,4
2021,"3",Brooklyn,"009402","3009402",Sunset Park (East)-Borough Park (West),BK1201,BK12,"36047009402",,,4
2021,"3",Brooklyn,"009600","3009600",Sunset Park (Central),BK0703,BK07,"36047009600",,,4
2021,"3",Brooklyn,"009800","3009800",Sunset Park (Central),BK0703,BK07,"36047009800",,,5
2021,"3",Brooklyn,"010801","3010801",Sunset Park (Central),BK0703,BK07,"36047010801",,,5
2021,"3",Brooklyn,"010802","3010802",Sunset Park (East)-Borough Park (West),BK1201,BK12,"36047010802",,,4
2021,"3",Brooklyn,"011000","3011000",Sunset Park (East)-Borough Park (West),BK1201,BK12,"36047011000",,,2
2021,"3",Brooklyn,"011200","3011200",Sunset Park (East)-Borough Park (West),BK1201,BK12,"36047011200",,,3
2021,"3",Brooklyn,"017500","3017500",Green-Wood Cemetery,BK0771,BK07,"36047017500",,,2
2021,"3",Brooklyn,"010100","3010100",Sunset Park (West),BK0702,BK07,"36047010100",,,1
2021,"3",Brooklyn,"001802","3001802",Sunset Park (West),BK0702,BK07,"36047001802",,,1
2021,"3",Brooklyn,"008600","3008600",Sunset Park (Central),BK0703,BK07,"36047008600",,,3
2021,"3",Brooklyn,"009201","3009201",Sunset Park (Central),BK0703,BK07,"36047009201",,,3
2021,"3",Brooklyn,"000200","3000200",Sunset Park (West),BK0702,BK07,"36047000200",,,1
2021,"4",Queens,"043900","4043900",Corona,QN0402,QN04,"36081043900",,,1
2021,"4",Queens,"044301","4044301",Corona,QN0402,QN04,"36081044301",,,1
2021,"4",Queens,"044302","4044302",Corona,QN0402,QN04,"36081044302",,,1
2021,"4",Queens,"045900","4045900",Elmhurst,QN0401,QN04,"36081045900",,,1
2021,"4",Queens,"046100","4046100",Elmhurst,QN0401,QN04,"36081046100",,,1
2021,"4",Queens,"046700","4046700",Elmhurst,QN0401,QN04,"36081046700",,,1
2021,"4",Queens,"046902","4046902",Elmhurst,QN0401,QN04,"36081046902",,,1
2021,"4",Queens,"046300","4046300",Elmhurst,QN0401,QN04,"36081046300",,,1
2021,"4",Queens,"037501","4037501",Corona,QN0402,QN04,"36081037501",,,1
2021,"4",Queens,"046500","4046500",Elmhurst,QN0401,QN04,"36081046500",,,1
2021,"4",Queens,"027302","4027302",Jackson Heights,QN0301,QN03,"36081027302",,,1
2021,"4",Queens,"027500","4027500",Jackson Heights,QN0301,QN03,"36081027500",,,1
2021,"4",Queens,"037502","4037502",North Corona,QN0303,QN03,"36081037502",,,1
2021,"4",Queens,"027301","4027301",Jackson Heights,QN0301,QN03,"36081027301",,,1
2018,"3",Brooklyn,"032900","3032900",Prospect Lefferts Gardens-Wingate,BK0902,BK09,"36047032900",,,2
2018,"3",Brooklyn,"081000","3081000",Prospect Lefferts Gardens-Wingate,BK0902,BK09,"36047081000",,,1
2018,"3",Brooklyn,"081600","3081600",East Flatbush-Erasmus,BK1701,BK17,"36047081600",,,1
2022,"3",Brooklyn,"040700","3040700",The Evergreens Cemetery,BK0471,BK04,"36047040700",,,1
2022,"3",Brooklyn,"113400","3113400",East New York (North),BK0502,BK05,"36047113400",,,1
2022,"3",Brooklyn,"114202","3114202",Cypress Hills,BK0501,BK05,"36047114202",,,1
2022,"3",Brooklyn,"115000","3115000",East New York (North),BK0502,BK05,"36047115000",,,1
2022,"3",Brooklyn,"115600","3115600",East New York (North),BK0502,BK05,"36047115600",,,1
2022,"3",Brooklyn,"115800","3115800",East New York (North),BK0502,BK05,"36047115800",,,1
2022,"3",Brooklyn,"116000","3116000",East New York (North),BK0502,BK05,"36047116000",,,1
2022,"3",Brooklyn,"116200","3116200",East New York (North),BK0502,BK05,"36047116200",,,1
2022,"3",Brooklyn,"117000","3117000",Cypress Hills,BK0501,BK05,"36047117000",,,1
2022,"3",Brooklyn,"117201","3117201",Cypress Hills,BK0501,BK05,"36047117201",,,1
2022,"3",Brooklyn,"114201","3114201",Cypress Hills,BK0501,BK05,"36047114201",,,1
2022,"3",Brooklyn,"114600","3114600",Cypress Hills,BK0501,BK05,"36047114600",,,1
2022,"3",Brooklyn,"090800","3090800",Brownsville,BK1602,BK16,"36047090800",,,1
2022,"3",Brooklyn,"036502","3036502",Ocean Hill,BK1601,BK16,"36047036502",,,1
2022,"3",Brooklyn,"036700","3036700",Ocean Hill,BK1601,BK16,"36047036700",,,1
2022,"3",Brooklyn,"114400","3114400",East New York (North),BK0502,BK05,"36047114400",,,1
2022,"3",Brooklyn,"115200","3115200",East New York (North),BK0502,BK05,"36047115200",,,1
2022,"3",Brooklyn,"119800","3119800",East New York (North),BK0502,BK05,"36047119800",,,1
2019,"3",Brooklyn,"075200","3075200",Midwood,BK1403,BK14,"36047075200",,,2
2019,"3",Brooklyn,"075400","3075400",Midwood,BK1403,BK14,"36047075400",,,3
2019,"3",Brooklyn,"076000","3076000",Midwood,BK1403,BK14,"36047076000",,,4
2019,"3",Brooklyn,"078400","3078400",East Flatbush-Farragut,BK1702,BK17,"36047078400",,,1
2019,"3",Brooklyn,"078602","3078602",East Flatbush-Farragut,BK1702,BK17,"36047078602",,,2
2019,"3",Brooklyn,"078200","3078200",East Flatbush-Farragut,BK1702,BK17,"36047078200",,,1
2019,"3",Brooklyn,"082400","3082400",East Flatbush-Erasmus,BK1701,BK17,"36047082400",,,1
2019,"3",Brooklyn,"083200","3083200",East Flatbush-Farragut,BK1702,BK17,"36047083200",,,1
2019,"3",Brooklyn,"085200","3085200",Holy Cross Cemetery,BK1771,BK17,"36047085200",,,1
2019,"3",Brooklyn,"085400","3085400",East Flatbush-Farragut,BK1702,BK17,"36047085400",,,1
2019,"3",Brooklyn,"085600","3085600",East Flatbush-Erasmus,BK1701,BK17,"36047085600",,,1
2023,"3",Brooklyn,"041402","3041402",Gravesend (East)-Homecrest,BK1501,BK15,"36047041402",,,1
2023,"3",Brooklyn,"041600","3041600",Gravesend (East)-Homecrest,BK1501,BK15,"36047041600",,,1
2023,"3",Brooklyn,"041800","3041800",Gravesend (East)-Homecrest,BK1501,BK15,"36047041800",,,1
2023,"3",Brooklyn,"043800","3043800",Mapleton-Midwood (West),BK1204,BK12,"36047043800",,,1
2023,"3",Brooklyn,"044000","3044000",Mapleton-Midwood (West),BK1204,BK12,"36047044000",,,1
2023,"3",Brooklyn,"044200","3044200",Mapleton-Midwood (West),BK1204,BK12,"36047044200",,,1
2023,"3",Brooklyn,"054400","3054400",Midwood,BK1403,BK14,"36047054400",,,1
2023,"3",Brooklyn,"054600","3054600",Midwood,BK1403,BK14,"36047054600",,,1
2023,"3",Brooklyn,"055000","3055000",Madison,BK1502,BK15,"36047055000",,,1
2023,"3",Brooklyn,"055200","3055200",Madison,BK1502,BK15,"36047055200",,,1
2023,"3",Brooklyn,"055600","3055600",Gravesend (East)-Homecrest,BK1501,BK15,"36047055600",,,1
2023,"3",Brooklyn,"055800","3055800",Madison,BK1502,BK15,"36047055800",,,1
2023,"3",Brooklyn,"056000","3056000",Madison,BK1502,BK15,"36047056000",,,1
2023,"3",Brooklyn,"055400","3055400",Gravesend (East)-Homecrest,BK1501,BK15,"36047055400",,,1
2023,"3",Brooklyn,"042000","3042000",Gravesend (East)-Homecrest,BK1501,BK15,"36047042000",,,1
2023,"3",Brooklyn,"054200","3054200",Midwood,BK1403,BK14,"36047054200",,,1
2023,"3",Brooklyn,"042200","3042200",Gravesend (East)-Homecrest,BK1501,BK15,"36047042200",,,1
2018,"1",Manhattan,"016500","1016500",Upper West Side (Central),MN0702,MN07,"36061016500",,,5
2018,"1",Manhattan,"016900","1016900",Upper West Side (Central),MN0702,MN07,"36061016900",,,5
2018,"1",Manhattan,"017300","1017300",Upper West Side (Central),MN0702,MN07,"36061017300",,,5
2018,"1",Manhattan,"017100","1017100",Upper West Side (Central),MN0702,MN07,"36061017100",,,6
2018,"1",Manhattan,"017500","1017500",Upper West Side (Central),MN0702,MN07,"36061017500",,,5
2018,"1",Manhattan,"016700","1016700",Upper West Side (Central),MN0702,MN07,"36061016700",,,5
2018,"4",Queens,"056100","4056100",Highland Park-Cypress Hills Cemeteries (North),QN0574,QN05,"36081056100",,,1
2018,"3",Brooklyn,"114202","3114202",Cypress Hills,BK0501,BK05,"36047114202",,,1
2018,"3",Brooklyn,"116800","3116800",Cypress Hills,BK0501,BK05,"36047116800",,,1
2018,"3",Brooklyn,"117000","3117000",Cypress Hills,BK0501,BK05,"36047117000",,,1
2018,"3",Brooklyn,"117201","3117201",Cypress Hills,BK0501,BK05,"36047117201",,,1
2018,"3",Brooklyn,"117202","3117202",Cypress Hills,BK0501,BK05,"36047117202",,,1
2018,"3",Brooklyn,"117400","3117400",Cypress Hills,BK0501,BK05,"36047117400",,,1
2018,"3",Brooklyn,"117601","3117601",Cypress Hills,BK0501,BK05,"36047117601",,,1
2018,"3",Brooklyn,"117800","3117800",Cypress Hills,BK0501,BK05,"36047117800",,,1
2018,"3",Brooklyn,"118000","3118000",Highland Park-Cypress Hills Cemeteries (South),BK0571,BK05,"36047118000",,,1
2018,"3",Brooklyn,"119000","3119000",East New York-City Line,BK0505,BK05,"36047119000",,,1
2018,"3",Brooklyn,"119200","3119200",East New York (North),BK0502,BK05,"36047119200",,,1
2018,"3",Brooklyn,"114201","3114201",Cypress Hills,BK0501,BK05,"36047114201",,,1
2018,"3",Brooklyn,"114600","3114600",Cypress Hills,BK0501,BK05,"36047114600",,,1
2018,"3",Brooklyn,"119800","3119800",East New York (North),BK0502,BK05,"36047119800",,,1
2018,"1",Manhattan,"015301","1015301",Upper West Side-Lincoln Square,MN0701,MN07,"36061015301",,,1
2018,"1",Manhattan,"015302","1015302",Upper West Side-Lincoln Square,MN0701,MN07,"36061015302",,,1
2018,"1",Manhattan,"015501","1015501",Upper West Side-Lincoln Square,MN0701,MN07,"36061015501",,,1
2018,"1",Manhattan,"015700","1015700",Upper West Side-Lincoln Square,MN0701,MN07,"36061015700",,,1
2018,"1",Manhattan,"016100","1016100",Upper West Side (Central),MN0702,MN07,"36061016100",,,1
2018,"1",Manhattan,"015900","1015900",Upper West Side-Lincoln Square,MN0701,MN07,"36061015900",,,1
2018,"1",Manhattan,"016300","1016300",Upper West Side (Central),MN0702,MN07,"36061016300",,,1
2022,"3",Brooklyn,"051100","3051100",East Williamsburg,BK0104,BK01,"36047051100",,,1
2022,"3",Brooklyn,"051700","3051700",Williamsburg,BK0102,BK01,"36047051700",,,1
2022,"3",Brooklyn,"051900","3051900",Williamsburg,BK0102,BK01,"36047051900",,,1
2022,"3",Brooklyn,"052300","3052300",Williamsburg,BK0102,BK01,"36047052300",,,1
2022,"3",Brooklyn,"052700","3052700",Williamsburg,BK0102,BK01,"36047052700",,,1
2022,"3",Brooklyn,"052900","3052900",South Williamsburg,BK0103,BK01,"36047052900",,,1
2022,"3",Brooklyn,"055300","3055300",Williamsburg,BK0102,BK01,"36047055300",,,1
2022,"3",Brooklyn,"055100","3055100",Williamsburg,BK0102,BK01,"36047055100",,,1
2022,"3",Brooklyn,"052500","3052500",Williamsburg,BK0102,BK01,"36047052500",,,1
2021,"1",Manhattan,"016500","1016500",Upper West Side (Central),MN0702,MN07,"36061016500",,,1
2021,"1",Manhattan,"016900","1016900",Upper West Side (Central),MN0702,MN07,"36061016900",,,1
2021,"1",Manhattan,"017300","1017300",Upper West Side (Central),MN0702,MN07,"36061017300",,,1
2021,"1",Manhattan,"017700","1017700",Upper West Side (Central),MN0702,MN07,"36061017700",,,1
2021,"1",Manhattan,"018100","1018100",Upper West Side (Central),MN0702,MN07,"36061018100",,,1
2021,"1",Manhattan,"018500","1018500",Upper West Side-Manhattan Valley,MN0703,MN07,"36061018500",,,1
2021,"1",Manhattan,"017900","1017900",Upper West Side (Central),MN0702,MN07,"36061017900",,,1
2021,"1",Manhattan,"018300","1018300",Upper West Side (Central),MN0702,MN07,"36061018300",,,1
2021,"1",Manhattan,"017100","1017100",Upper West Side (Central),MN0702,MN07,"36061017100",,,1
2021,"1",Manhattan,"017500","1017500",Upper West Side (Central),MN0702,MN07,"36061017500",,,1
2021,"1",Manhattan,"016700","1016700",Upper West Side (Central),MN0702,MN07,"36061016700",,,1
2019,"3",Brooklyn,"027000","3027000",Bensonhurst,BK1101,BK11,"36047027000",,,2
2019,"3",Brooklyn,"027200","3027200",Bensonhurst,BK1101,BK11,"36047027200",,,2
2019,"3",Brooklyn,"027800","3027800",Bensonhurst,BK1101,BK11,"36047027800",,,2
2019,"3",Brooklyn,"028000","3028000",Bath Beach,BK1102,BK11,"36047028000",,,1
2019,"3",Brooklyn,"028200","3028200",Bath Beach,BK1102,BK11,"36047028200",,,1
2019,"3",Brooklyn,"028400","3028400",Bensonhurst,BK1101,BK11,"36047028400",,,2
2019,"3",Brooklyn,"028600","3028600",Bath Beach,BK1102,BK11,"36047028600",,,1
2019,"3",Brooklyn,"028800","3028800",Bensonhurst,BK1101,BK11,"36047028800",,,2
2019,"3",Brooklyn,"029000","3029000",Bensonhurst,BK1101,BK11,"36047029000",,,2
2019,"3",Brooklyn,"029600","3029600",Gravesend (West),BK1103,BK11,"36047029600",,,1
2019,"3",Brooklyn,"029800","3029800",Gravesend (West),BK1103,BK11,"36047029800",,,1
2019,"3",Brooklyn,"030000","3030000",Gravesend (West),BK1103,BK11,"36047030000",,,1
2019,"3",Brooklyn,"030200","3030200",Gravesend (West),BK1103,BK11,"36047030200",,,1
2019,"3",Brooklyn,"030400","3030400",Gravesend (West),BK1103,BK11,"36047030400",,,1
2019,"3",Brooklyn,"040400","3040400",Gravesend (West),BK1103,BK11,"36047040400",,,3
2019,"3",Brooklyn,"029200","3029200",Bath Beach,BK1102,BK11,"36047029200",,,1
2019,"3",Brooklyn,"029400","3029400",Gravesend (West),BK1103,BK11,"36047029400",Bottom OZs (by units),NA,1
2019,"2",Bronx,"033601","2033601",Allerton,BX1104,BX11,"36005033601",,,2
2019,"2",Bronx,"033602","2033602",Williamsbridge-Olinville,BX1201,BX12,"36005033602",,,2
2019,"2",Bronx,"037400","2037400",Williamsbridge-Olinville,BX1201,BX12,"36005037400",,,2
2019,"2",Bronx,"041500","2041500",Bedford Park,BX0702,BX07,"36005041500",,,2
2019,"2",Bronx,"042300","2042300",Norwood,BX0703,BX07,"36005042300",,,2
2019,"2",Bronx,"042902","2042902",Norwood,BX0703,BX07,"36005042902",,,2
2019,"2",Bronx,"042901","2042901",Norwood,BX0703,BX07,"36005042901",,,2
2019,"2",Bronx,"043102","2043102",Norwood,BX0703,BX07,"36005043102",,,2
2019,"2",Bronx,"043502","2043502",Woodlawn Cemetery,BX1271,BX12,"36005043502",,,2
2019,"2",Bronx,"041300","2041300",Bedford Park,BX0702,BX07,"36005041300",,,2
2019,"2",Bronx,"037600","2037600",Williamsbridge-Olinville,BX1201,BX12,"36005037600",,,2
2019,"2",Bronx,"042100","2042100",Norwood,BX0703,BX07,"36005042100",,,2
2019,"2",Bronx,"033802","2033802",Williamsbridge-Olinville,BX1201,BX12,"36005033802",,,2
2019,"2",Bronx,"037200","2037200",Williamsbridge-Olinville,BX1201,BX12,"36005037200",,,2
2019,"2",Bronx,"037800","2037800",Williamsbridge-Olinville,BX1201,BX12,"36005037800",,,2
2019,"2",Bronx,"043501","2043501",Williamsbridge-Olinville,BX1201,BX12,"36005043501",,,2
2019,"2",Bronx,"041900","2041900",Norwood,BX0703,BX07,"36005041900",,,3
2019,"2",Bronx,"033400","2033400",Bronx Park,BX2791,BX27,"36005033400",,,7
2019,"2",Bronx,"042500","2042500",Norwood,BX0703,BX07,"36005042500",,,3
2021,"3",Brooklyn,"007600","3007600",Sunset Park (West),BK0702,BK07,"36047007600",,,3
2021,"3",Brooklyn,"010401","3010401",Sunset Park (Central),BK0703,BK07,"36047010401",,,4
2021,"3",Brooklyn,"010402","3010402",Sunset Park (East)-Borough Park (West),BK1201,BK12,"36047010402",,,4
2021,"3",Brooklyn,"010601","3010601",Sunset Park (Central),BK0703,BK07,"36047010601",,,4
2021,"3",Brooklyn,"010602","3010602",Sunset Park (East)-Borough Park (West),BK1201,BK12,"36047010602",,,4
2021,"3",Brooklyn,"011400","3011400",Sunset Park (East)-Borough Park (West),BK1201,BK12,"36047011400",,,3
2021,"3",Brooklyn,"011600","3011600",Sunset Park (East)-Borough Park (West),BK1201,BK12,"36047011600",,,5
2021,"3",Brooklyn,"011800","3011800",Sunset Park (Central),BK0703,BK07,"36047011800",,,4
2021,"3",Brooklyn,"012000","3012000",Dyker Heights,BK1002,BK10,"36047012000",,,4
2021,"3",Brooklyn,"021400","3021400",Borough Park,BK1202,BK12,"36047021400",,,3
2021,"3",Brooklyn,"021600","3021600",Borough Park,BK1202,BK12,"36047021600",,,3
2021,"3",Brooklyn,"021800","3021800",Borough Park,BK1202,BK12,"36047021800",,,2
2021,"3",Brooklyn,"022000","3022000",Borough Park,BK1202,BK12,"36047022000",,,2
2021,"3",Brooklyn,"010000","3010000",Sunset Park (Central),BK0703,BK07,"36047010000",,,4
2021,"3",Brooklyn,"010200","3010200",Sunset Park (Central),BK0703,BK07,"36047010200",,,4
