"GEO_ID","NAME","B25064_001E","B25064_001M",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent",
"1400000US36047079601","Census Tract 796.01; Kings County; New York","1742","114",
"1400000US36047079602","Census Tract 796.02; Kings County; New York","1636","122",
"1400000US36047079801","Census Tract 798.01; Kings County; New York","1977","153",
"1400000US36047079802","Census Tract 798.02; Kings County; New York","1876","142",
"1400000US36047080000","Census Tract 800; Kings County; New York","1728","307",
"1400000US36047080200","Census Tract 802; Kings County; New York","1788","124",
"1400000US36047080400","Census Tract 804; Kings County; New York","1818","342",
"1400000US36047080600","Census Tract 806; Kings County; New York","1701","251",
"1400000US36047080800","Census Tract 808; Kings County; New York","1044","589",
"1400000US36047081000","Census Tract 810; Kings County; New York","1568","402",
"1400000US36047081400","Census Tract 814; Kings County; New York","1488","258",
"1400000US36047081600","Census Tract 816; Kings County; New York","1487","134",
"1400000US36047081800","Census Tract 818; Kings County; New York","1784","133",
"1400000US36047082000","Census Tract 820; Kings County; New York","1728","91",
"1400000US36047082200","Census Tract 822; Kings County; New York","1721","151",
"1400000US36047082400","Census Tract 824; Kings County; New York","1564","228",
"1400000US36047082600","Census Tract 826; Kings County; New York","1558","158",
"1400000US36047082800","Census Tract 828; Kings County; New York","1787","149",
"1400000US36047083000","Census Tract 830; Kings County; New York","1708","88",
"1400000US36047083200","Census Tract 832; Kings County; New York","1745","134",
"1400000US36047083400","Census Tract 834; Kings County; New York","2139","185",
"1400000US36047083600","Census Tract 836; Kings County; New York","1318","444",
"1400000US36047083800","Census Tract 838; Kings County; New York","1255","173",
"1400000US36047084000","Census Tract 840; Kings County; New York","1588","495",
"1400000US36047084600","Census Tract 846; Kings County; New York","1723","174",
"1400000US36047084800","Census Tract 848; Kings County; New York","1697","419",
"1400000US36047085000","Census Tract 850; Kings County; New York","2655","520",
"1400000US36047085200","Census Tract 852; Kings County; New York","-","**",
"1400000US36047085400","Census Tract 854; Kings County; New York","1490","205",
"1400000US36047085600","Census Tract 856; Kings County; New York","1782","194",
"1400000US36047085800","Census Tract 858; Kings County; New York","1648","152",
"1400000US36047086000","Census Tract 860; Kings County; New York","1592","192",
"1400000US36047086200","Census Tract 862; Kings County; New York","1619","84",
"1400000US36047086400","Census Tract 864; Kings County; New York","1445","175",
"1400000US36047086600","Census Tract 866; Kings County; New York","1908","365",
"1400000US36047086800","Census Tract 868; Kings County; New York","1390","127",
"1400000US36047087000","Census Tract 870; Kings County; New York","1616","153",
"1400000US36047087200","Census Tract 872; Kings County; New York","1770","132",
"1400000US36047087401","Census Tract 874.01; Kings County; New York","1323","136",
"1400000US36047087600","Census Tract 876; Kings County; New York","1538","272",
"1400000US36047087800","Census Tract 878; Kings County; New York","1539","131",
"1400000US36047088001","Census Tract 880.01; Kings County; New York","1127","70",
"1400000US36047088002","Census Tract 880.02; Kings County; New York","2663","96",
"1400000US36047088200","Census Tract 882; Kings County; New York","1523","272",
"1400000US36047088400","Census Tract 884; Kings County; New York","1854","408",
"1400000US36047088600","Census Tract 886; Kings County; New York","1528","225",
"1400000US36047088800","Census Tract 888; Kings County; New York","1426","133",
"1400000US36047089000","Census Tract 890; Kings County; New York","1455","201",
"1400000US36047089200","Census Tract 892; Kings County; New York","1494","198",
"1400000US36047089400","Census Tract 894; Kings County; New York","1729","308",
"1400000US36047089600","Census Tract 896; Kings County; New York","1444","250",
"1400000US36047089800","Census Tract 898; Kings County; New York","1249","626",
"1400000US36047090000","Census Tract 900; Kings County; New York","1321","199",
"1400000US36047090200","Census Tract 902; Kings County; New York","604","321",
"1400000US36047090600","Census Tract 906; Kings County; New York","747","321",
"1400000US36047090800","Census Tract 908; Kings County; New York","746","118",
"1400000US36047091000","Census Tract 910; Kings County; New York","523","71",
"1400000US36047091200","Census Tract 912; Kings County; New York","739","201",
"1400000US36047091600","Census Tract 916; Kings County; New York","1310","373",
"1400000US36047091800","Census Tract 918; Kings County; New York","622","177",
"1400000US36047092000","Census Tract 920; Kings County; New York","1555","379",
"1400000US36047092200","Census Tract 922; Kings County; New York","1433","224",
"1400000US36047092400","Census Tract 924; Kings County; New York","1526","474",
"1400000US36047092800","Census Tract 928; Kings County; New York","1540","233",
"1400000US36047093000","Census Tract 930; Kings County; New York","1687","120",
"1400000US36047093200","Census Tract 932; Kings County; New York","-","**",
"1400000US36047093400","Census Tract 934; Kings County; New York","1607","244",
"1400000US36047093600","Census Tract 936; Kings County; New York","1425","222",
"1400000US36047093800","Census Tract 938; Kings County; New York","1739","118",
"1400000US36047094401","Census Tract 944.01; Kings County; New York","1897","143",
"1400000US36047094402","Census Tract 944.02; Kings County; New York","596","53",
"1400000US36047094600","Census Tract 946; Kings County; New York","1813","354",
"1400000US36047095000","Census Tract 950; Kings County; New York","1610","191",
"1400000US36047095400","Census Tract 954; Kings County; New York","1961","150",
"1400000US36047095600","Census Tract 956; Kings County; New York","1819","137",
"1400000US36047095800","Census Tract 958; Kings County; New York","1898","266",
"1400000US36047096000","Census Tract 960; Kings County; New York","-","**",
"1400000US36047096200","Census Tract 962; Kings County; New York","1912","400",
"1400000US36047096400","Census Tract 964; Kings County; New York","1902","243",
"1400000US36047096600","Census Tract 966; Kings County; New York","1546","448",
"1400000US36047096800","Census Tract 968; Kings County; New York","1635","213",
"1400000US36047097000","Census Tract 970; Kings County; New York","1553","152",
"1400000US36047097400","Census Tract 974; Kings County; New York","1868","246",
"1400000US36047098200","Census Tract 982; Kings County; New York","666","99",
"1400000US36047098400","Census Tract 984; Kings County; New York","1682","419",
"1400000US36047098600","Census Tract 986; Kings County; New York","1841","102",
"1400000US36047098800","Census Tract 988; Kings County; New York","1785","107",
"1400000US36047099000","Census Tract 990; Kings County; New York","2100","260",
"1400000US36047099200","Census Tract 992; Kings County; New York","1666","108",
"1400000US36047099400","Census Tract 994; Kings County; New York","1888","466",
"1400000US36047099600","Census Tract 996; Kings County; New York","1620","371",
"1400000US36047099800","Census Tract 998; Kings County; New York","1790","91",
"1400000US36047100400","Census Tract 1004; Kings County; New York","1712","175",
"1400000US36047100600","Census Tract 1006; Kings County; New York","1710","243",
"1400000US36047100800","Census Tract 1008; Kings County; New York","2074","183",
"1400000US36047101000","Census Tract 1010; Kings County; New York","1468","405",
"1400000US36047101200","Census Tract 1012; Kings County; New York","1522","196",
"1400000US36047101400","Census Tract 1014; Kings County; New York","1792","257",
"1400000US36047101600","Census Tract 1016; Kings County; New York","1620","1156",
"1400000US36047101800","Census Tract 1018; Kings County; New York","1548","782",
"1400000US36047102000","Census Tract 1020; Kings County; New York","1713","481",
"1400000US36047102200","Census Tract 1022; Kings County; New York","1789","119",
"1400000US36047102400","Census Tract 1024; Kings County; New York","2297","316",
"1400000US36047102600","Census Tract 1026; Kings County; New York","1954","229",
"1400000US36047102801","Census Tract 1028.01; Kings County; New York","1565","274",
"1400000US36047102802","Census Tract 1028.02; Kings County; New York","-","**",
"1400000US36047103401","Census Tract 1034.01; Kings County; New York","475","71",
"1400000US36047103402","Census Tract 1034.02; Kings County; New York","-","**",
"1400000US36047105801","Census Tract 1058.01; Kings County; New York","901","519",
"1400000US36047105804","Census Tract 1058.04; Kings County; New York","925","503",
"1400000US36047107001","Census Tract 1070.01; Kings County; New York","1187","152",
"1400000US36047107002","Census Tract 1070.02; Kings County; New York","-","**",
"1400000US36047107003","Census Tract 1070.03; Kings County; New York","-","**",
"1400000US36047107800","Census Tract 1078; Kings County; New York","1709","664",
"1400000US36047109800","Census Tract 1098; Kings County; New York","2157","233",
"1400000US36047110400","Census Tract 1104; Kings County; New York","1501","181",
"1400000US36047110600","Census Tract 1106; Kings County; New York","943","122",
"1400000US36047111000","Census Tract 1110; Kings County; New York","707","317",
"1400000US36047111600","Census Tract 1116; Kings County; New York","1656","295",
"1400000US36047111800","Census Tract 1118; Kings County; New York","1689","393",
"1400000US36047112000","Census Tract 1120; Kings County; New York","1177","58",
"1400000US36047112200","Census Tract 1122; Kings County; New York","1621","177",
"1400000US36047112400","Census Tract 1124; Kings County; New York","1456","125",
"1400000US36047112600","Census Tract 1126; Kings County; New York","1453","292",
"1400000US36047112800","Census Tract 1128; Kings County; New York","1591","255",
"1400000US36047113000","Census Tract 1130; Kings County; New York","1555","176",
"1400000US36047113200","Census Tract 1132; Kings County; New York","1355","135",
"1400000US36047113400","Census Tract 1134; Kings County; New York","633","182",
"1400000US36047114201","Census Tract 1142.01; Kings County; New York","1737","129",
"1400000US36047114202","Census Tract 1142.02; Kings County; New York","1623","114",
