"GEO_ID","NAME","B25064_001E","B25064_001M",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent",
"1400000US36085021300","Census Tract 213, Richmond County, New York","1549","215",
"1400000US36085022300","Census Tract 223, Richmond County, New York","1208","203",
"1400000US36085022600","Census Tract 226, Richmond County, New York","1330","165",
"1400000US36085022800","Census Tract 228, Richmond County, New York","-","**",
"1400000US36085023100","Census Tract 231, Richmond County, New York","1660","314",
"1400000US36085023900","Census Tract 239, Richmond County, New York","1023","196",
"1400000US36085024401","Census Tract 244.01, Richmond County, New York","1178","134",
"1400000US36085024402","Census Tract 244.02, Richmond County, New York","1159","58",
"1400000US36085024700","Census Tract 247, Richmond County, New York","1367","95",
"1400000US36085024800","Census Tract 248, Richmond County, New York","1399","383",
"1400000US36085025100","Census Tract 251, Richmond County, New York","1674","328",
"1400000US36085027301","Census Tract 273.01, Richmond County, New York","1492","266",
"1400000US36085027302","Census Tract 273.02, Richmond County, New York","1322","263",
"1400000US36085027702","Census Tract 277.02, Richmond County, New York","1541","166",
"1400000US36085027704","Census Tract 277.04, Richmond County, New York","1444","232",
"1400000US36085027705","Census Tract 277.05, Richmond County, New York","1669","368",
"1400000US36085027706","Census Tract 277.06, Richmond County, New York","1385","166",
"1400000US36085027900","Census Tract 279, Richmond County, New York","1159","126",
"1400000US36085029102","Census Tract 291.02, Richmond County, New York","1714","548",
"1400000US36085029103","Census Tract 291.03, Richmond County, New York","1089","70",
"1400000US36085029104","Census Tract 291.04, Richmond County, New York","1757","129",
"1400000US36085030301","Census Tract 303.01, Richmond County, New York","1401","97",
"1400000US36085030302","Census Tract 303.02, Richmond County, New York","1886","177",
"1400000US36085031901","Census Tract 319.01, Richmond County, New York","386","365",
"1400000US36085031902","Census Tract 319.02, Richmond County, New York","766","254",
"1400000US36085032300","Census Tract 323, Richmond County, New York","1367","449",
"1400000US36085990100","Census Tract 9901, Richmond County, New York","-","**",
